,question,label
867,What is Symbol(x) in Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
868,Factor Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))),polynomial_equation
869,Find Symbol(x) given that Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))) Integer((d)),polynomial_equation
870,Factor Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))),polynomial_equation
871,Factor Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Integer((d))),polynomial_equation
872,Let Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))) Integer((d)) Calculate Symbol(x),polynomial_equation
873,Factor Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))),polynomial_equation
874,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))),polynomial_equation
875,What is Symbol(x) in Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))) Integer((d)),polynomial_equation
876,Factor Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Mul(Integer((d))Pow(Integer((d))Integer(-(d))))),polynomial_equation
877,Find Symbol(x) given that Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))Mul(Integer((d))Pow(Integer((d))Integer(-(d))))) Integer((d)),polynomial_equation
878,Factor Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))),polynomial_equation
879,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))),polynomial_equation
880,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))),polynomial_equation
881,Factor Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))),polynomial_equation
882,What is Symbol(x) in Add(Integer((d))Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))) Integer((d)),polynomial_equation
883,Factor Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))),polynomial_equation
884,Factor Add(Mul(Integer(-(d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))),polynomial_equation
885,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))),polynomial_equation
886,Determine Symbol(x) given that Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
887,Solve Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))) Integer((d)),polynomial_equation
888,Suppose Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Mul(Integer((d))Pow(Integer((d))Integer(-(d))))) Integer((d)) What is Symbol(x),polynomial_equation
889,Let Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))) Integer((d)) Calculate Symbol(x),polynomial_equation
890,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Mul(Integer((d))Pow(Integer((d))Integer(-(d))))),polynomial_equation
891,Suppose Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)) Calculate Symbol(x),polynomial_equation
892,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))),polynomial_equation
893,Determine Symbol(x) so that Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))) Integer((d)),polynomial_equation
894,Find Symbol(x) given that Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
895,Solve Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
896,What is Symbol(x) in Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
897,Let Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Mul(Integer((d))Pow(Integer((d))Integer(-(d))))) Integer((d)) What is Symbol(x),polynomial_equation
898,Suppose Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))) Integer((d)) What is Symbol(x),polynomial_equation
899,Factor Add(Mul(Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer((d))Pow(Integer((d))Integer(-(d))))),polynomial_equation
900,Find Symbol(x) such that Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))) Integer((d)),polynomial_equation
901,Factor Add(Mul(Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer((d))Pow(Integer((d))Integer(-(d))))),polynomial_equation
902,Factor Add(Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Mul(Pow(Integer((d))Integer(-(d)))Mul(Integer(-(d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))),polynomial_equation
903,Determine Symbol(x) given that Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))) Integer((d)),polynomial_equation
904,Solve Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
905,Factor Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))),polynomial_equation
906,Determine Symbol(x) given that Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))Mul(Integer((d))Pow(Integer((d))Integer(-(d))))) Integer((d)),polynomial_equation
907,Factor Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))),polynomial_equation
908,Suppose Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))Mul(Integer((d))Pow(Integer((d))Integer(-(d))))) Integer((d)) What is Symbol(x),polynomial_equation
909,Factor Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))),polynomial_equation
910,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))),polynomial_equation
911,Suppose Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Integer((d)) Calculate Symbol(x),polynomial_equation
912,Solve Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))) Integer((d)) for Symbol(x),polynomial_equation
913,Factor Add(Mul(Integer(-(d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))),polynomial_equation
914,Let Add(Mul(Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Integer((d)) Calculate Symbol(x),polynomial_equation
915,Factor Add(Mul(Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))),polynomial_equation
916,Factor Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))Mul(Integer(-(d))Integer((d)))),polynomial_equation
917,Let Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))) Integer((d)) Calculate Symbol(x),polynomial_equation
918,Solve Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))) Integer((d)) for Symbol(x),polynomial_equation
919,Determine Symbol(x) so that Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))) Integer((d)),polynomial_equation
920,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))),polynomial_equation
921,Find Symbol(x) such that Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))Mul(Integer((d))Pow(Integer((d))Integer(-(d))))) Integer((d)),polynomial_equation
922,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Mul(Integer(-(d))Integer((d)))),polynomial_equation
923,Solve Add(Mul(Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))) Integer((d)) for Symbol(x),polynomial_equation
924,Suppose Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)) What is Symbol(x),polynomial_equation
925,Factor Add(Mul(Integer(-(d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))),polynomial_equation
926,Determine Symbol(x) given that Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Mul(Integer((d))Pow(Integer((d))Integer(-(d))))) Integer((d)),polynomial_equation
927,Determine Symbol(x) given that Add(Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Mul(Pow(Integer((d))Integer(-(d)))Mul(Integer(-(d))Pow(Symbol(x)Integer((d)))))) Integer((d)),polynomial_equation
928,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Integer((d))),polynomial_equation
929,Solve Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))) Integer((d)) for Symbol(x),polynomial_equation
930,Suppose Add(Mul(Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Integer((d))) Integer((d)) Calculate Symbol(x),polynomial_equation
931,Factor Add(Mul(Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))),polynomial_equation
932,Suppose Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))) Integer((d)) Calculate Symbol(x),polynomial_equation
933,Find Symbol(x) such that Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Integer((d))) Integer((d)),polynomial_equation
934,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))),polynomial_equation
935,What is Symbol(x) in Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
936,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))),polynomial_equation
937,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))),polynomial_equation
938,Solve Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)) for Symbol(x),polynomial_equation
939,Factor Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Integer((d))),polynomial_equation
940,Solve Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))) Integer((d)),polynomial_equation
941,Suppose Add(Mul(Integer(-(d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Integer((d)) Calculate Symbol(x),polynomial_equation
